"CarrierName","Program","SubProgram","Policy","PolicyEffective","PolicyExpiration","PolicyCancellation","PolicyReinstatement","State","ASLOB","Product","TransactionType","WrittenPremium","Taxes","PolicyFees","Commission","CollectedPremium","UncollectedPremiumUnder_30_Days","UncollectedPremium_31_60_Days","UncollectedPremium_61_90_Days","UncollectedPremiumOver_90_Days"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004762","05/09/2025","05/09/2026","","","WA","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","233.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004768","05/09/2025","05/09/2026","","","KY","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","40.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004769","05/18/2025","05/18/2026","","","MA","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","82.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004771","05/11/2025","05/11/2026","","","CA","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","118.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004772","05/09/2025","05/09/2026","","","SC","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","28.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004775","05/09/2025","05/09/2026","","","TX","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","31.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004776","05/12/2025","05/12/2026","","","MD","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","40.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004782","05/14/2025","05/14/2026","","","CA","9.001","Personal Boaters","Endorsement","16.0","","0.0","0.0","16.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004787","05/16/2025","05/16/2026","","","OK","9.001","Personal Boaters","NewBusiness","0.0","","1.0","4.29","33.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004788","05/12/2025","05/12/2026","","","MI","9.001","Personal Boaters","NewBusiness","0.0","","46.0","0.0","24.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004790","05/13/2025","05/13/2026","","","MS","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","100.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004792","05/13/2025","05/13/2026","","","OH","9.001","Personal Boaters","NewBusiness","0.0","","5.0","8.45","65.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004793","05/12/2025","05/12/2026","","","NY","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","79.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004794","05/12/2025","05/12/2026","","","TX","9.001","Personal Boaters","NewBusiness","0.0","","1.0","10.4","80.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004796","05/14/2025","05/14/2026","","","KS","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","79.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004798","05/12/2025","05/12/2026","","","FL","9.001","Personal Boaters","NewBusiness","0.0","","5.0","5.76","48.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004801","05/13/2025","05/13/2026","","","VT","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","49.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004802","05/13/2025","05/13/2026","","","MA","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","67.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004803","05/13/2025","05/13/2026","","","NY","9.001","Personal Boaters","NewBusiness","0.0","","1.0","10.85","62.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004807","05/19/2025","05/19/2026","","","MD","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","262.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004812","05/13/2025","05/13/2026","","","FL","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","111.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004814","05/15/2025","05/15/2026","01/28/2026","","IL","9.001","Personal Boaters","Cancellation","-140.0","","0.0","0.0","-20.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004817","05/13/2025","05/13/2026","","","VA","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","125.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004823","05/15/2025","05/15/2026","","","NY","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","50.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004829","05/14/2025","05/14/2026","","","FL","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","243.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004833","05/14/2025","05/14/2026","","","FL","9.001","Personal Boaters","NewBusiness","0.0","","1.0","7.8","60.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004834","05/16/2025","05/16/2026","","","FL","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","31.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004839","05/14/2025","05/14/2026","","","NY","9.001","Personal Boaters","NewBusiness","0.0","","5.0","29.05","166.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004844","05/15/2025","05/15/2026","","","CA","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","27.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004846","05/14/2025","05/14/2026","","","CA","9.001","Personal Boaters","NewBusiness","0.0","","5.0","19.24","148.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004847","05/16/2025","05/16/2026","","","TX","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","45.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004849","05/15/2025","05/15/2026","","","FL","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","109.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004850","05/15/2025","05/15/2026","","","FL","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","282.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004852","05/15/2025","05/15/2026","","","FL","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","318.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004856","05/15/2025","05/15/2026","","","CT","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","113.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004857","05/23/2025","05/23/2026","","","ID","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","20.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004864","05/15/2025","05/15/2026","","","NY","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","89.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004866","05/15/2025","05/15/2026","","","ND","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","39.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004868","05/15/2025","05/15/2026","","","TX","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","61.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004872","05/31/2025","05/31/2026","","","ME","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","126.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004876","05/17/2025","05/17/2026","","","WI","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","36.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004877","05/16/2025","05/16/2026","01/31/2026","","OK","9.001","Personal Boaters","Cancellation","-302.0","","0.0","-5.74","-41.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004881","05/18/2025","05/18/2026","","","AR","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","27.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004882","05/16/2025","05/16/2026","","","GA","9.001","Personal Boaters","NewBusiness","0.0","","5.0","11.31","87.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004883","05/18/2025","05/18/2026","","","TX","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","79.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004886","05/17/2025","05/17/2026","01/31/2026","","CA","9.001","Personal Boaters","Cancellation","-314.0","","0.0","-3.77","-29.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004893","05/18/2025","05/18/2026","","","CA","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","118.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004896","05/18/2025","05/18/2026","","","NY","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","48.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004897","05/18/2025","05/18/2026","","","ME","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","23.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004898","05/18/2025","05/18/2026","","","NV","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","36.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004899","05/18/2025","05/18/2026","","","FL","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","70.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004900","05/18/2025","05/18/2026","","","FL","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","86.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004901","05/18/2025","05/18/2026","","","FL","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","50.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004906","05/19/2025","05/19/2026","","","CA","9.001","Personal Boaters","NewBusiness","0.0","","1.0","5.88","49.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004907","05/26/2025","05/26/2026","","","TN","9.001","Personal Boaters","NewBusiness","0.0","","1.0","19.18","137.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004912","05/22/2025","05/22/2026","","","CO","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","28.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004913","05/19/2025","05/19/2026","","","CA","9.001","Personal Boaters","NewBusiness","0.0","","5.0","15.08","116.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004919","05/19/2025","05/19/2026","","","AZ","9.001","Personal Boaters","NewBusiness","0.0","","1.0","10.64","76.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004921","05/19/2025","05/19/2026","","","VA","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","115.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004922","05/22/2025","05/22/2026","","","MA","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","144.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004924","05/20/2025","05/20/2026","","","TX","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","70.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004927","06/15/2025","06/15/2026","","","FL","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","95.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004934","05/20/2025","05/20/2026","","","TX","9.001","Personal Boaters","NewBusiness","0.0","","5.0","21.28","152.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004936","05/20/2025","05/20/2026","","","OK","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","105.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004937","05/21/2025","05/21/2026","","","NY","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","161.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004939","06/10/2025","06/10/2026","","","NY","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","155.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004940","05/20/2025","05/20/2026","","","CA","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","200.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004941","05/20/2025","05/20/2026","","","CA","9.001","Personal Boaters","NewBusiness","0.0","","1.0","61.88","476.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004943","05/21/2025","05/21/2026","","","IL","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","56.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004944","05/23/2025","05/23/2026","","","FL","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","147.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004948","05/21/2025","05/21/2026","","","TX","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","82.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004950","05/22/2025","05/22/2026","","","MN","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","41.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004951","05/22/2025","05/22/2026","","","MA","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","157.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004953","05/23/2025","05/23/2026","","","UT","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","41.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004955","05/23/2025","05/23/2026","","","NC","9.001","Personal Boaters","NewBusiness","0.0","","5.0","43.82","313.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004956","05/23/2025","05/23/2026","","","CA","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","166.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004960","05/23/2025","05/23/2026","","","SC","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","36.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004961","05/22/2025","05/22/2026","","","IL","9.001","Personal Boaters","NewBusiness","0.0","","5.0","9.1","70.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004965","05/21/2025","05/21/2026","","","FL","9.001","Personal Boaters","NewBusiness","0.0","","5.0","22.54","161.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004966","05/21/2025","05/21/2026","","","MD","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","157.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004970","05/22/2025","05/22/2026","","","FL","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","125.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004974","05/22/2025","05/22/2026","","","TX","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","39.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004975","05/22/2025","05/22/2026","","","VA","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","115.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004979","05/22/2025","05/22/2026","","","CA","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","138.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004980","05/22/2025","05/22/2026","","","TX","9.001","Personal Boaters","NewBusiness","0.0","","5.0","17.03","131.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004982","05/22/2025","05/22/2026","01/16/2026","","IL","9.001","Personal Boaters","Cancellation","-294.0","","5.0","-6.84","-57.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004983","05/22/2025","05/22/2026","","","MO","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","15.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004986","05/22/2025","05/22/2026","","","CT","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","162.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004989","05/22/2025","05/22/2026","","","FL","9.001","Personal Boaters","NewBusiness","0.0","","5.0","22.88","176.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004990","05/24/2025","05/24/2026","","","TX","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","83.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000004999","05/23/2025","05/23/2026","","","SC","9.001","Personal Boaters","NewBusiness","0.0","","1.0","14.95","115.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000005001","05/25/2025","05/25/2026","","","CA","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","128.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000005007","05/23/2025","05/23/2026","","","MI","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","100.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000005012","05/23/2025","05/23/2026","","","FL","9.001","Personal Boaters","NewBusiness","0.0","","5.0","33.6","240.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-05-0000005015","05/24/2025","05/24/2026","","08/07/2025","WA","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","109.0","0.0","0.0","0.0","0.0"
